Job Title,Company,Salary,Experience,Location,Skills,Source,Location_Clean_Fixed
Senior Backend Developer (Java) - TA172,"Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,4 năm,Hà Nội,"4 năm kinh..., IT - Phần mềm",TopCV,Ha Noi
"Senior Business Analyst (RPA, AI, GenAI) - Hà Nội - TA174","Pro
NGÂN HÀNG TMCP VIỆT NAM THỊNH VƯỢNG (VPBANK)",Thỏa thuận,2 năm,Hà Nội,2 ...,TopCV,Ha Noi
DevSecOps Engineer,FPT SOFTWARE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Nghỉ thứ 7, 2 ..., IT - Phần mềm",TopCV,Ho Chi Minh
Giảng Viên IT (Dạy Fintech),"Pro
PHÂN HIỆU TRƯỜNG ĐẠI HỌC FPT TẠI THÀNH PHỐ HỒ CHÍ MINH",Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Tài chín..., IT - Phần mềm",TopCV,Ho Chi Minh
Lập Trình Viên Quản Trị Hệ Thống (Python/Java),CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Thỏa thuận,3 năm,Hà Nội,"3 năm kinh..., IT - Phần mềm",TopCV,Ha Noi
Project Manager,"Pro
CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT",Thỏa thuận,2 năm,Hồ Chí Minh (mới) & Hà Nội,"IT - Phần..., IT - Phần mềm",TopCV,Ha Noi
Chuyên Viên IOT (IOT Platform & Digital Twin),TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,Thỏa thuận,3 năm,Hà Nội,,TopCV,Ha Noi
Division Leader - Thiết Kế Bảng Kế,"Pro
CÔNG TY TNHH AEON VIỆT NAM",Thỏa thuận,3 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV,Ho Chi Minh
Fullstack Developer (Middle),CÔNG TY CỔ PHẦN CARMALL TYRE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Thương m..., IT - Phần mềm",TopCV,Ho Chi Minh
Game Designer,JOYBIT,Thỏa thuận,Không yêu cầu,Unknown,"Game, Game Design, IT - Phần mềm",TopCV,Unknown
Project Manager,CÔNG TY TNHH ĐẦU TƯ TẬP ĐOÀN MẶT TRỜI,Thỏa thuận,5 năm,Hà Nội,"5 năm kin..., IT - Phần mềm",TopCV,Ha Noi
Nhân Viên Vận Hành Hạ Tầng IT,CÔNG TY CỔ PHẦN SOCIAL ELITE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ho Chi Minh
Senior Technical Operations Executive,CÔNG TY CỔ PHẦN SOCIAL ELITE,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ho Chi Minh
Nhân Viên Kinh Doanh Phần Mềm Nhân Sự Tiền Lương,CÔNG TY CỔ PHẦN GIẢI PHÁP FIRST TRUST VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, IT - Phần..., B2B",TopCV,Unknown
Thực Tập Sinh Lập Trình Nhúng,CÔNG TY TNHH ĐIỆN TỬ MAKIPOS,Thỏa thuận,Không yêu cầu,Unknown,Viễn th...,TopCV,Unknown
WordPress Developer,CÔNG TY TNHH CÔNG NGHỆ SMO,Thỏa thuận,1 năm,Nghệ An,"Từ 23 tuổ..., IT - Phần mềm",TopCV,Nghệ An
Senior QC (Automation),"Pro
CÔNG TY CỔ PHẦN VÀNG BẠC ĐÁ QUÝ PHÚ NHUẬN - PNJ",Thỏa thuận,4 năm,Hồ Chí Minh (mới),IT ...,TopCV,Ho Chi Minh
Talent Developer (Fullstack),"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,Nghỉ thứ 7,TopCV,Unknown
Solution Architect,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,5 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ho Chi Minh
Technical Leader,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,5 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ho Chi Minh
UI/UX Designer,CÔNG TY TNHH EMBERMAX,Thỏa thuận,3 năm,Hà Nội,"Đại Học trở..., UI/UX Design",TopCV,Ha Noi
UIUX Designer,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Đ..., Nghỉ thứ 7, UI/UX Design",TopCV,Ho Chi Minh
Data Engineer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,1 năm,Hà Nội,"Data Engineer, Nghỉ thứ 7",TopCV,Ha Noi
UI/UX Designer,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Thỏa thuận,2 năm,Hà Nội,"Đ..., Nghỉ thứ 7, UI/UX Design",TopCV,Ha Noi
Mid-Level AI-Powered Cross-Platform Engineer,CÔNG TY CỔ PHẦN WORK FLOW,Thỏa thuận,2 năm,Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ho Chi Minh
Chuyên Viên Tư Vấn Giải Pháp ERP (Sales B2B DỰ ÁN),CÔNG TY CỔ PHẦN CÔNG NGHỆ SANDBOXVN,Thỏa thuận,Dưới 1 năm,Hà Nội,"Online Sa..., Direct Sales",TopCV,Ha Noi
IT Bridge Engineer (BrSE/PM/Japanese),"TEQNOLOGICAL ASIA CO., LTD",Thỏa thuận,1 năm,Hồ Chí Minh (mới),"1 năm kin..., IT - Phần mềm",TopCV,Ho Chi Minh
Nhân Viên IT Helpdesk,CÔNG TY TNHH ADC,Thỏa thuận,1 năm,Cần Thơ (mới),,TopCV,Cần Thơ
"SENIOR FULLSTACK DEVELOPER (React.Js, Dotnet)",CÔNG TY TNHH MTV OUTSOURCE SOLUTIONS,Thỏa thuận,4 năm,Hồ Chí Minh (mới),"Tài chính, N..., IT - Phần mềm",TopCV,Ho Chi Minh
Data Management,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,5 năm,Hồ Chí Minh (mới),"Data Engineer, Nghỉ thứ 7",TopCV,Ho Chi Minh
Kĩ Sư IOT (Fulltime),CÔNG TY TNHH BK EDU,Thỏa thuận,Không yêu cầu,Unknown,"Ngh..., IT - Phần mềm",TopCV,Unknown
"Intern Front-End (ReactJS, Angular)","Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,"Công nghệ ..., IT - Phần mềm",TopCV,Unknown
Global Sales Development Intern,"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,"Tiếng Anh G..., Nghỉ thứ 7",TopCV,Unknown
Trưởng Nhóm Kiểm Thử Phần Mềm,CÔNG TY CỔ PHẦN TẬP ĐOÀN G,Thỏa thuận,Trên 5 năm,Hà Nội,"Trên 5..., QA Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Kỹ Sư Lập Trình Nhúng (Phòng R&D),CÔNG TY CỔ PHẦN CÔNG NGHỆ TEKSEA,Thỏa thuận,2 năm,Hà Nội,IT - Ph...,TopCV,Ha Noi
Thực Tập Sinh NodeJS,"Pro
FPT SOFTWARE",Thỏa thuận,Không yêu cầu,Unknown,Nghỉ thứ 7,TopCV,Unknown
Network Operation Engineer,CÔNG TY TNHH LG CNS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Viễn thông,TopCV,Ha Noi
Lập Trình Viên PHP,CÔNG TY TNHH EMBERMAX,Thỏa thuận,3 năm,Hà Nội,Đại Họ...,TopCV,Ha Noi
Lập Trình Website Dịch Vụ Da Liễu,AURA MEDICAL PREMIUM COMPANY LIMITED,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Tuổi 20 - 35, SEO, IT - Phần mềm",TopCV,Ho Chi Minh
Chuyên Viên Ứng Dụng AI & CNTT Trong Kinh Doanh,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN FUTALAND,Thỏa thuận,4 năm,Đà Nẵng (mới),IT - Phần ...,TopCV,Da Nang
Business Development Intern,CÔNG TY CỔ PHẦN TOPCV VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Telesales, Direct Sales",TopCV,Unknown
Angular Developer (Ưu Tiên Có Kinh Nghiệm Bank),CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Cán Bộ Vận Hành Hạ Tầng Mạng FTTH,"Pro
CÔNG TY CỔ PHẦN VIỄN THÔNG FPT",Thỏa thuận,1 năm,Hà Nội,"IT Consultant, Nghỉ thứ 7",TopCV,Ha Noi
Nhân Viên Product Owner,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG QSOFT,Thỏa thuận,1 năm,Hà Nội,IT - Phần m...,TopCV,Ha Noi
Intern Android Developer,CTY TNHH THUNDERSOFT VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Chuyên Viên Threat Intelligence,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,Dưới 1 năm,Hà Nội,"An ninh mạng, Ng...",TopCV,Ha Noi
Product Owner,CÔNG TY CỔ PHẦN TẬP ĐOÀN MEEY LAND,Thỏa thuận,3 năm,Hà Nội,"3..., Nghỉ thứ 7",TopCV,Ha Noi
Product Manager (ECommerce),OPENCOMMERCE GROUP,Thỏa thuận,1 năm,Hà Nội,IT - Phần m...,TopCV,Ha Noi
Fullstack Developer (Java/ReactJS),CÔNG TY TNHH GIẢI PHÁP PHÂN TÍCH DỮ LIỆU INSIGHT DATA,Thỏa thuận,2 năm,Hà Nội,"2 năm kinh..., IT - Phần mềm",TopCV,Ha Noi
"AI Engineer (Python, Microservices, Docker)","Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,5 năm,Hà Nội,"AI Engineer, Ngân hàng, 5 năm k..., IT - Phần mềm",TopCV,Ha Noi
Security Engineer (Blue Team),CÔNG TY TNHH EQUIX TECHNOLOGIES,Thỏa thuận,4 năm,Hà Nội,"Nghỉ thứ 7, 4 năm k...",TopCV,Ha Noi
3D Game Artist,CÔNG TY TNHH CÔNG NGHỆ GTA5VN,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Game, Concept Artist, Tuổi 18 -..., IT - Phần mềm",TopCV,Ho Chi Minh
NodeJS Developer (Lập Trình Viên Nodejs),VIETTEL SOFTWARE,Thỏa thuận,1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Data Platform Operation,"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,3 năm,Hà Nội,"Data Engineer, Ngân hàng, Nghỉ ..., IT - Phần mềm",TopCV,Ha Noi
IT Service/Helpdesk,"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,2 năm,Hà Nội & Hồ Chí Minh (mới),,TopCV,Ha Noi
Chuyên Gia Sản Phẩm,CÔNG TY TNHH SWEDEN AUTO,Thỏa thuận,3 năm,Hồ Chí Minh (mới),Công nghệ k...,TopCV,Ho Chi Minh
Backend Developer,NGÂN HÀNG TM TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG,Thỏa thuận,5 năm,Hà Nội,"Điện toán ..., IT - Phần mềm",TopCV,Ha Noi
IT Helpdesk ( Có Xe Đưa Đón ),CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Thỏa thuận,1 năm,Hưng Yên (mới),,TopCV,Hưng Yên
DevOps Engineer,CÔNG TY CỔ PHẦN TQC SOLUTION,Thỏa thuận,2 năm,Hà Nội,IT - Phần mềm,TopCV,Ha Noi
Reactjs Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Thỏa thuận,4 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Project Manager,"Pro
VIETTEL IDC",Thỏa thuận,3 năm,Hồ Chí Minh (mới),,TopCV,Ho Chi Minh
Chuyên Viên HR Tổng Hợp (Mạnh Tuyển Dụng),CÔNG TY CỔ PHẦN HOUSENOW,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"B2C, Nhân sự, B2B, IT - Phầ...",TopCV,Ho Chi Minh
Freelancer 2D,F.O.W COMPANY LIMITED,Thỏa thuận,Dưới 1 năm,Hồ Chí Minh (mới),"Game, Mark...",TopCV,Ho Chi Minh
Thực Tập Sinh Quản Lý Chất Lượng (PQA),"Pro
CÔNG TY CP CHỨNG KHOÁN SSI",Thỏa thuận,Không yêu cầu,Unknown,Chứng kho...,TopCV,Unknown
Data Scientist,"Pro
CÔNG TY CP GIẢI PHÁP THANH TOÁN VIỆT NAM (VNPAY)",Thỏa thuận,1 năm,Hà Nội,"Data Scientist, Nghỉ thứ 7",TopCV,Ha Noi
Data Analyst,CÔNG TY TNHH KRIK VIỆT NAM,Thỏa thuận,Không yêu cầu,Unknown,"Data Analyst, Cao...",TopCV,Unknown
It Manager,"Pro
CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ THĂNG LONG",Thỏa thuận,Trên 5 năm,Hà Nội,Chứng khoán,TopCV,Ha Noi
Product Development (Fresher),CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ TRIPLAYZ,Thỏa thuận,Dưới 1 năm,Hà Nội,"Online..., Direct Sales",TopCV,Ha Noi
Playable Ads Developer (Junior) - Unity & Cocos,ABI GAME STUDIO,Thỏa thuận,1 năm,Hà Nội,Ga...,TopCV,Ha Noi
Phân Tích Nghiệp Vụ (BA),CÔNG TY CỔ PHẦN CÔNG NGHỆ K12,Thỏa thuận,3 năm,Hà Nội,IT...,TopCV,Ha Noi
IOS Developer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,5 năm,Hà Nội,"Tài chính, 5 năm..., Nghỉ thứ 7",TopCV,Ha Noi
Đối Tác Công Nghệ Thông Tin (IT Business Partner),CÔNG TY TNHH ĐẦU TƯ VÀ DỊCH VỤ HUM VIỆT NAM,Thỏa thuận,3 năm,Hồ Chí Minh (mới),"Tuổi 30 - 45, 3 năm kinh...",TopCV,Ho Chi Minh
Quality Control Lead (Manual),CÔNG TY CỔ PHẦN AGGREGATORI CAPACI,Thỏa thuận,5 năm,Hà Nội,"Manual Tester, IT - Phần mềm",TopCV,Ha Noi
Phân Tích Nghiệp Vụ (BA),CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN HOÁ VIỆT,Thỏa thuận,2 năm,Hà Nội,IT...,TopCV,Ha Noi
Chuyên Viên Phân Tích Dữ Liệu - Data Analyst (ERP),CÔNG TY CỔ PHẦN TẬP ĐOÀN TÂN THÀNH ĐÔ,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"2 năm ..., Tuổi 24 - 26, Data Analyst, Nghỉ thứ 7",TopCV,Ho Chi Minh
Cloud Engineer,SVTECH,Thỏa thuận,2 năm,Hà Nội,"Cloud Engineer, Nghỉ thứ 7",TopCV,Ha Noi
Intern AI Solution Engineer (Agentic AI),"TECHVIFY SOFTWARE., JSC",Thỏa thuận,Dưới 1 năm,Hà Nội,"Dưới 1..., AI Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
AI Engineer,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,2 năm,Hà Nội,"Tài chính, Nghỉ th..., AI Engineer, IT - Phần mềm",TopCV,Ha Noi
Intern AI Solution Engineer (Workflow Automation),"TECHVIFY SOFTWARE., JSC",Thỏa thuận,Dưới 1 năm,Hà Nội,"Dưới 1..., AI Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Backend Developer,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,Thỏa thuận,2 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Business Data Analyst,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,Không yêu cầu,Unknown,Ng...,TopCV,Unknown
Data Governance Specialist,EDUPIA,Thỏa thuận,2 năm,Hà Nội,"Đại Học trở..., Data Analyst",TopCV,Ha Noi
Intern AI Solution Engineer (QA Automation),"TECHVIFY SOFTWARE., JSC",Thỏa thuận,Dưới 1 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Business Analyst,"Pro
VIETTEL DIGITAL",Thỏa thuận,3 năm,Hồ Chí Minh (mới),Ng...,TopCV,Ho Chi Minh
Product Owner/Project Manager,PENGUIN SECRET AGENCY,Thỏa thuận,2 năm,Hồ Chí Minh (mới),IT - Phần m...,TopCV,Ho Chi Minh
Data Analyst,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Thỏa thuận,2 năm,Hà Nội,"Đ..., Data Analyst, Nghỉ thứ 7",TopCV,Ha Noi
Nhân Viên Hệ Thống Nội Bộ,CÔNG TY TNHH SAN HÀ,Thỏa thuận,2 năm,Hồ Chí Minh (mới),IT - ...,TopCV,Ho Chi Minh
Devops Engineer,"Pro
TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL",Thỏa thuận,5 năm,Hà Nội,,TopCV,Ha Noi
Account Manager (Tư Vấn Phần Mềm Doanh Nghiệp),CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Telesales, Direct Sales",TopCV,Ho Chi Minh
Graphic Designer,CÔNG TY TNHH TRUYỀN THÔNG UNBLUR VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,Nghỉ thứ...,TopCV,Ha Noi
System Engineer - Upto 45M,VDI - CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT SỐ VIỆT,45 Triệu,3 năm,Hà Nội & Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ha Noi
Data Scientist,"Pro
CÔNG TY CP GIẢI PHÁP THANH TOÁN VIỆT NAM (VNPAY)",Thỏa thuận,1 năm,Hồ Chí Minh (mới),"Data Scientist, Nghỉ thứ 7",TopCV,Ho Chi Minh
Thực Tập Sinh Nghiên Cứu & Ứng Dụng AI,CÔNG TY TNHH TM&DV DK POWER,Thỏa thuận,Không yêu cầu,Hồ Chí Minh (mới) & 3 nơi khác,IT - Phầ...,TopCV,Ho Chi Minh
Thực Tập Thiết Kế Đồ Họa 2D Mảng Print On Demand,CÔNG TY TNHH TNZ MEDIA,Thỏa thuận,Không yêu cầu,Unknown,Không yê...,TopCV,Unknown
Chuyên Gia Phát Triển Sản Phẩm Số KHCN (Product Owner),"Pro
NGÂN HÀNG TMCP AN BÌNH",Thỏa thuận,4 năm,Hà Nội,"Ngân hàng, Tà...",TopCV,Ha Noi
Phụ Trách IT,CÔNG TY CỔ PHẦN DƯỢC MỸ PHẨM CVI,Thỏa thuận,1 năm,Hà Nội,1 năm...,TopCV,Ha Noi
Chuyên Viên Tối Ưu Nền Tảng (Business Analyst),"Pro
CÔNG TY CP VINHOMES",Thỏa thuận,2 năm,Hà Nội,Bấ...,TopCV,Ha Noi
Presale Security Engineer - Upto 45M,VDI - CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT SỐ VIỆT,45 Triệu,3 năm,Hà Nội & Hồ Chí Minh (mới),"Nghỉ thứ 7, 3 năm k...",TopCV,Ha Noi
Postsale Network Engineer - Upto 35M,VDI - CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT SỐ VIỆT,35 Triệu,3 năm,Hà Nội & Hồ Chí Minh (mới),Nghỉ thứ 7,TopCV,Ha Noi
Postsale Security Engineer - Upto 35M,VDI - CÔNG TY CỔ PHẦN ĐẦU TƯ KỸ THUẬT SỐ VIỆT,35 Triệu,3 năm,Hà Nội & Hồ Chí Minh (mới),"Nghỉ thứ 7, 3 năm k...",TopCV,Ha Noi
Lập Trình Viên Backend Game Tool Developer (NestJS),SONATGAME STUDIO,Thỏa thuận,1 năm,Hà Nội,"Nghỉ t..., Game, IT - Phần mềm",TopCV,Ha Noi
Nhân Viên Thiết Kế Đồ Họa (GRAPHIC DESIGN),CÔNG TY TNHH SKD GROUP,Thỏa thuận,Dưới 1 năm,Hồ Chí Minh (mới),Marketin...,TopCV,Ho Chi Minh
Nhân Viên Graphic Designer,"Pro
CÔNG TY CỔ PHẦN TẬP ĐOÀN HOA SEN",Thỏa thuận,3 năm,Hồ Chí Minh (mới),Thiết kế...,TopCV,Ho Chi Minh
Fullstack Developer (NodeJS + ReactJS),"Pro
FPT IS",Thỏa thuận,3 năm,Hà Nội,"3 năm kinh ..., Nghỉ thứ 7",TopCV,Ha Noi
"Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng AI/POS/GO [An Giang/ Cần Thơ/ Lâm Đồng/Khánh Hòa] - Đào Tạo Từ Đầu, Chấp Nhận Sinh Viên Chờ Bằng, Thu Nhập Từ 15-25 Triệu",CÔNG TY CỔ PHẦN CÔNG NGHỆ SAPO,15 - 25 Triệu,Dưới 1 năm,Lâm Đồng (mới) & 3 nơi khác,"B2C, B2B",TopCV,Lâm Đồng  & 3 Nơi Khác
Business Analyst,CÔNG TY CỔ PHẦN KIDZONE ADVENTURES,Thỏa thuận,1 năm,Hà Nội,IT...,TopCV,Ha Noi
Nhân Viên Thiết Kế Nội Dung Vận Hành Game,VPĐD CÔNG TY CỔ PHẦN TRỰC TUYẾN GOSU,Thỏa thuận,1 năm,Hồ Chí Minh (mới),"1..., Game",TopCV,Ho Chi Minh
3D Artist (Senior),ABI GAME STUDIO,Thỏa thuận,3 năm,Hà Nội,"Game, Concept Artist, Ng...",TopCV,Ha Noi
Data Scientist - OB Sớm,CÔNG TY TNHH GIẢI PHÁP PHÂN TÍCH DỮ LIỆU INSIGHT DATA,Thỏa thuận,2 năm,Hà Nội,Data Scientist,TopCV,Ha Noi
Kỹ Sư Lập Trình Firmware,CÔNG TY CỔ PHẦN DEVBRIX,Thỏa thuận,2 năm,Hồ Chí Minh (mới),IT - Ph...,TopCV,Ho Chi Minh
Kỹ Sư Phát Triển AI - AI Engineer,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,Thỏa thuận,1 năm,Hà Nội,"1 năm ..., AI Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Trợ Lý Giám Đốc Kinh Doanh (Thương Mại Điện Tử),CÔNG TY CỔ PHẦN THIẾT BỊ MẸ VÀ BÉ TOPGIAKIDS,Thỏa thuận,3 năm,Hà Nội,"Bán lẻ - H..., Data Analyst",TopCV,Ha Noi
IOS/Android Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM TINH VÂN,Thỏa thuận,3 năm,Hà Nội,Nghỉ thứ 7,TopCV,Ha Noi
Project Manager,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ THIÊN HOÀNG,Thỏa thuận,2 năm,Hà Nội,"IT - Phần..., IT - Phần mềm",TopCV,Ha Noi
Chuyên Viên Phân Tích Nghiệp Vụ - Business Analyst,CÔNG TY CỔ PHẦN VIỄN THÔNG FPT,Thỏa thuận,3 năm,Hà Nội,IT...,TopCV,Ha Noi
Product Manager/ Product Owner (Sản Phẩm Sensor),CÔNG TY CỔ PHẦN ĐIỆN TỬ SOJI,Thỏa thuận,2 năm,Hà Nội,2 năm kinh ...,TopCV,Ha Noi
Embedded Engineer (IOT),"Pro
CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HTI",Thỏa thuận,1 năm,Hà Nội,IT - Ph...,TopCV,Ha Noi
Thiết Kế Đồ Họa (Graphic Designer),HỆ THỐNG GIÁO DỤC ANH NGỮ ĐỘC QUYỀN MỸ RISE VIỆT NAM,Thỏa thuận,1 năm,Hồ Chí Minh (mới),Giáo dục...,TopCV,Ho Chi Minh
Nhân Viên Kỹ Thuật - Có Thể Đi Làm Ngay,CÔNG TY CỔ PHẦN TINI,Thỏa thuận,1 năm,Hải Phòng (mới),"Game, Kỹ thuật IT",TopCV,Hải Phòng
Java Developer,CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI LIFESUP,Thỏa thuận,5 năm,Hà Nội,"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Chuyên Viên Thiết Kế UI/UX,"Pro
CÔNG TY CỔ PHẦN CHỨNG KHOÁN AN BÌNH",Thỏa thuận,2 năm,Hà Nội,"Tài chín..., UI/UX Design",TopCV,Ha Noi
Phó Phòng Tổ Chức Thi (Quản Lý Dữ Liệu),CÔNG TY CỔ PHẦN IIG VIỆT NAM,Thỏa thuận,Trên 5 năm,Hà Nội,,TopCV,Ha Noi
"Nhà Phát Triển Cao Cấp (CMS,WEB Và MOBILE APP)",CÔNG TY CPCN HTECOM,Thỏa thuận,Trên 5 năm,Hà Nội & Hồ Chí Minh (mới),"Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Test Leader,WGENTECH JOINT STOCK COMPANY,Thỏa thuận,2 năm,Hà Nội,IT ...,TopCV,Ha Noi
AI Engineer,CÔNG TY TNHH GIẢI PHÁP PHÂN TÍCH DỮ LIỆU INSIGHT DATA,Thỏa thuận,2 năm,Hà Nội,"2 năm ..., AI Engineer, Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Intern Graphic Design (Full-Time),REZIENA,Thỏa thuận,Không yêu cầu,Unknown,Thiết kế...,TopCV,Unknown
Nhân Viên Kỹ Thuật Máy Tính,CÔNG TY CỔ PHẦN CÔNG NGHỆ PROTECH COMPUTER,Thỏa thuận,Dưới 1 năm,Hà Nội,"B2C, Dư..., Tuổi 20 - 40, B2B",TopCV,Ha Noi
Graphic Designer Kiêm Video Editor,"Pro
CÔNG TY TNHH YAMAHA MOTOR VIỆT NAM",Thỏa thuận,2 năm,Hồ Chí Minh (mới),Mỹ thuật...,TopCV,Ho Chi Minh
IT Help Desk,CÔNG TY CỔ PHẦN BẢN VIÊN,Thỏa thuận,1 năm,Hồ Chí Minh (mới),,TopCV,Ho Chi Minh
Tester (OS Bank),CÔNG TY TNHH GIẢI PHÁP PHÂN TÍCH DỮ LIỆU INSIGHT DATA,Thỏa thuận,2 năm,Hà Nội,IT ...,TopCV,Ha Noi
System Engineer [KCN Long Đức],CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Thỏa thuận,1 năm,Đồng Nai (mới) & Hồ Chí Minh (mới),,TopCV,Ho Chi Minh
"Project Manager (ERP, English)",CÔNG TY CỔ PHẦN AHT TECH,Thỏa thuận,3 năm,Hà Nội,"Nghỉ thứ ..., IT - Phần mềm",TopCV,Ha Noi
Nhân Viên Kỹ Thuật Phần Mềm (Đi Làm Ngay),CÔNG TY TNHH ỨNG DỤNG VÀ TRIỂN KHAI PHẦN MỀM LI HA NET,Thỏa thuận,1 năm,Gia Lai (mới),"Kỹ thuật IT, Tuổi 25 - 35",TopCV,Gia Lai
